equipment_id,date,production_rate,operating_hours,downtime_hours,operator_id,product_type,raw_material_quality,ambient_temperature,ambient_humidity
48,2024-09-04 17:16:29.041137,98.45168,21.449018,2.182308,69,TypeC,High,27.954683,53.296795
48,2024-09-05 17:16:29.041137,81.33566,21.094664,2.1875212,41,TypeA,Medium,25.265474,63.954212
48,2024-09-06 17:16:29.041137,94.99831,21.581404,2.5658247,37,TypeA,High,21.920881,48.940224
48,2024-09-07 17:16:29.041137,81.55004,20.260984,3.8673162,37,TypeB,Medium,32.846004,55.555874
48,2024-09-08 17:16:29.041137,91.44926,20.810644,0.12821062,32,TypeA,High,27.386919,54.750656
48,2024-09-09 17:16:29.041137,95.05537,23.177692,0.32117662,93,TypeA,High,24.085648,41.26443
48,2024-09-10 17:16:29.041137,99.31362,22.749113,2.5715694,24,TypeC,Medium,23.284817,47.437313
48,2024-09-11 17:16:29.041137,94.09848,20.987003,3.7509685,53,TypeC,High,27.444958,41.650375
48,2024-09-12 17:16:29.041137,91.91948,20.559286,3.462047,55,TypeA,High,34.185265,58.62258
48,2024-09-13 17:16:29.041137,97.618904,21.867397,0.27183875,57,TypeA,High,17.359766,30.554802
48,2024-09-14 17:16:29.041137,87.10904,22.381943,3.2956917,50,TypeC,High,20.315203,37.369884
48,2024-09-15 17:16:29.041137,83.19965,22.608702,0.76468647,36,TypeA,High,29.33668,57.71636
48,2024-09-16 17:16:29.041137,90.05042,20.116495,3.5521908,92,TypeB,High,21.174915,34.087017
48,2024-09-17 17:16:29.041137,91.59268,23.582396,2.8192651,66,TypeA,High,26.137455,36.466927
48,2024-09-18 17:16:29.041137,98.514786,21.549164,1.6017318,39,TypeA,High,17.851435,33.74663
48,2024-09-19 17:16:29.041137,93.59487,21.67931,2.30763,71,TypeA,High,22.404451,35.87651
48,2024-09-20 17:16:29.041137,98.48941,20.13274,3.4160147,79,TypeC,Medium,25.456059,67.585304
48,2024-09-21 17:16:29.041137,90.80779,21.504553,2.8367772,43,TypeC,High,32.61188,45.709007
48,2024-09-22 17:16:29.041137,91.43245,23.800385,3.928666,65,TypeA,High,27.391085,42.48854
48,2024-09-23 17:16:29.041137,86.74134,20.830118,3.0458763,6,TypeC,High,22.37564,57.63277
48,2024-09-24 17:16:29.041137,97.7521,23.178808,3.8660784,70,TypeA,High,23.518408,37.254734
48,2024-09-25 17:16:29.041137,85.66447,22.095684,3.1791072,75,TypeB,High,27.972927,60.65071
48,2024-09-26 17:16:29.041137,93.033966,23.085243,2.727904,62,TypeA,High,19.620028,49.169415
48,2024-09-27 17:16:29.041137,86.05642,21.971617,3.6314485,46,TypeC,Low,30.23688,45.761707
48,2024-09-28 17:16:29.041137,92.02059,22.91548,2.7549455,60,TypeB,High,27.512003,52.91202
48,2024-09-29 17:16:29.041137,91.29826,20.553675,2.183391,14,TypeC,Medium,22.503906,48.34575
48,2024-09-30 17:16:29.041137,93.880486,22.310604,0.29712474,74,TypeA,High,31.712788,52.481148
48,2024-10-01 17:16:29.041137,95.948425,21.102419,0.33764565,71,TypeC,High,21.451876,65.36409
48,2024-10-02 17:16:29.041137,84.5827,23.82955,2.1241505,5,TypeB,Medium,22.51413,38.94391
48,2024-10-03 17:16:29.041137,97.861084,21.569645,3.6072502,95,TypeA,High,31.859772,54.550835
48,2024-10-04 17:16:29.041137,91.67738,21.432909,1.8207035,89,TypeC,Low,19.289825,52.86319
48,2024-10-05 17:16:29.041137,97.384056,21.416847,0.48485458,57,TypeB,Low,29.77036,67.36278
48,2024-10-06 17:16:29.041137,97.92125,20.263239,2.0676537,49,TypeB,Medium,17.662695,46.102173
48,2024-10-07 17:16:29.041137,95.10418,23.844275,2.4781647,93,TypeA,High,20.294518,44.70446
48,2024-10-08 17:16:29.041137,82.04299,21.017254,0.451601,72,TypeA,High,20.354177,40.48048
48,2024-10-09 17:16:29.041137,91.752045,23.685923,3.5266407,91,TypeB,Medium,27.313028,68.51058
48,2024-10-10 17:16:29.041137,82.570595,21.527761,3.4089003,28,TypeA,High,23.430847,36.093
48,2024-10-11 17:16:29.041137,81.530945,21.103226,0.6134272,41,TypeB,High,24.682611,35.87958
48,2024-10-12 17:16:29.041137,84.166626,20.386698,1.1876119,48,TypeB,Medium,23.461502,43.142643
48,2024-10-13 17:16:29.041137,80.293304,20.447998,2.0316834,28,TypeB,Medium,21.573397,56.2517
48,2024-10-14 17:16:29.041137,93.9588,21.342169,1.8627912,79,TypeA,High,22.477533,31.622974
48,2024-10-15 17:16:29.041137,81.37303,22.526468,0.1195316,13,TypeB,High,36.986977,68.93988
48,2024-10-16 17:16:29.041137,86.16109,20.693148,2.8297367,5,TypeB,High,20.076054,51.1552
48,2024-10-17 17:16:29.041137,85.18567,22.568306,1.2550515,46,TypeA,Low,28.029882,32.222237
48,2024-10-18 17:16:29.041137,86.48993,20.533798,3.7465339,74,TypeA,High,27.02643,41.0393
48,2024-10-19 17:16:29.041137,89.541794,22.741041,3.16744,18,TypeC,High,26.929142,43.297146
48,2024-10-20 17:16:29.041137,98.379135,21.857359,0.34558612,21,TypeB,Medium,18.125103,47.571365
48,2024-10-21 17:16:29.041137,93.3023,20.949219,2.3640413,10,TypeA,High,21.5588,45.869312
48,2024-10-22 17:16:29.041137,84.56277,22.383818,3.3192637,35,TypeC,High,13.761477,49.812187
48,2024-10-23 17:16:29.041137,89.80636,23.205368,2.6353767,83,TypeA,High,22.000002,30.821411
48,2024-10-24 17:16:29.041137,80.72309,20.414953,1.7066367,29,TypeA,High,23.639168,53.705082
48,2024-10-25 17:16:29.041137,87.504364,21.766941,3.6575565,17,TypeC,High,29.321827,46.510635
48,2024-10-26 17:16:29.041137,98.78626,20.256933,1.574959,19,TypeA,High,13.899284,61.73878
48,2024-10-27 17:16:29.041137,83.901596,21.76478,3.6358027,95,TypeC,High,24.054853,52.45533
48,2024-10-28 17:16:29.041137,81.53244,22.14741,0.5845972,2,TypeC,High,23.452868,68.6749
48,2024-10-29 17:16:29.041137,95.46443,23.734514,1.069051,96,TypeA,High,30.70923,55.068123
48,2024-10-30 17:16:29.041137,90.36997,23.466398,3.3114488,38,TypeB,Medium,18.753147,46.375202
48,2024-10-31 17:16:29.041137,85.12985,21.952244,1.517113,64,TypeA,Low,21.676142,52.7366
48,2024-11-01 17:16:29.041137,86.96861,20.828506,3.4198735,77,TypeC,Medium,23.157892,64.97686
48,2024-11-02 17:16:29.041137,93.601036,20.02329,0.63205296,76,TypeC,High,21.536541,31.702908
48,2024-11-03 17:16:29.041137,97.836296,22.452179,0.081609,16,TypeC,High,20.179699,47.230957
48,2024-11-04 17:16:29.041137,82.740906,23.628822,0.67656094,41,TypeA,Medium,26.611118,69.22625
48,2024-11-05 17:16:29.041137,91.29356,21.994137,0.4941522,67,TypeA,Low,25.284403,49.39444
48,2024-11-06 17:16:29.041137,89.05407,21.3907,1.6782949,91,TypeB,High,31.443264,31.469282
48,2024-11-07 17:16:29.041137,84.49532,23.612799,1.442407,50,TypeB,High,20.609386,63.821407
48,2024-11-08 17:16:29.041137,93.843346,21.082813,0.9497614,95,TypeA,Medium,20.559748,40.986595
48,2024-11-09 17:16:29.041137,82.09126,23.844254,1.0651395,18,TypeA,High,23.961287,44.893837
48,2024-11-10 17:16:29.041137,84.45011,20.858255,1.3458369,79,TypeC,High,29.623878,47.994534
48,2024-11-11 17:16:29.041137,84.621445,20.922832,0.25473475,15,TypeA,Medium,21.850567,57.517414
48,2024-11-12 17:16:29.041137,81.36408,20.710852,1.2314591,53,TypeB,High,29.64405,57.273354
48,2024-11-13 17:16:29.041137,93.77805,20.706131,0.9933829,43,TypeA,High,25.67416,59.860794
48,2024-11-14 17:16:29.041137,92.14069,21.417086,0.8277262,28,TypeB,Low,19.19077,31.439466
48,2024-11-15 17:16:29.041137,84.12509,21.286818,3.2798846,19,TypeC,High,32.96666,54.686577
48,2024-11-16 17:16:29.041137,98.09591,22.703484,1.3218504,79,TypeA,Low,34.60755,53.475895
48,2024-11-17 17:16:29.041137,91.13415,20.412996,2.6511316,36,TypeA,High,24.109247,51.198036
48,2024-11-18 17:16:29.041137,89.56985,21.820099,2.3866138,25,TypeC,High,23.163158,50.469303
48,2024-11-19 17:16:29.041137,95.040245,23.1169,3.3975008,58,TypeC,High,17.587608,55.83118
48,2024-11-20 17:16:29.041137,87.07829,22.320389,3.0124671,9,TypeC,Medium,24.319542,63.168987
48,2024-11-21 17:16:29.041137,80.95222,23.824675,0.5903481,42,TypeA,High,24.493013,64.167656
48,2024-11-22 17:16:29.041137,84.02052,20.331203,3.3345397,53,TypeB,High,32.57859,66.28398
48,2024-11-23 17:16:29.041137,88.57927,23.693262,0.46293986,70,TypeC,High,19.71051,43.714134
48,2024-11-24 17:16:29.041137,86.84072,23.564928,3.3913126,35,TypeB,High,15.174195,46.10658
48,2024-11-25 17:16:29.041137,84.417725,20.08488,0.37725294,21,TypeA,High,24.453217,46.187347
48,2024-11-26 17:16:29.041137,89.25786,20.130283,2.9337745,82,TypeA,High,24.288303,44.46434
48,2024-11-27 17:16:29.041137,88.91397,23.846615,3.635064,35,TypeB,High,19.881687,38.84346
48,2024-11-28 17:16:29.041137,84.795715,21.532692,1.4443889,74,TypeA,Medium,33.69506,37.20014
48,2024-11-29 17:16:29.041137,95.48636,23.095299,0.49643496,72,TypeA,High,25.24373,52.54989
48,2024-11-30 17:16:29.041137,97.28141,21.899036,2.738076,67,TypeB,Low,23.129816,39.03846
48,2024-12-01 17:16:29.041137,99.49157,22.561256,3.404666,80,TypeB,Medium,20.095455,36.73811
48,2024-12-02 17:16:29.041137,98.446724,21.391483,0.74754596,38,TypeC,High,21.661331,62.386517
48,2024-12-03 17:16:29.041137,98.73941,21.317213,1.6231017,27,TypeB,Medium,28.177965,46.086464
48,2024-12-04 17:16:29.041137,86.34192,20.49332,2.8016865,83,TypeC,High,30.068861,66.745255
48,2024-12-05 17:16:29.041137,91.353096,23.179724,3.7564008,5,TypeC,High,33.52665,56.416264
48,2024-12-06 17:16:29.041137,99.441154,21.372265,0.102422155,47,TypeC,High,25.632372,60.926067
48,2024-12-07 17:16:29.041137,84.07012,23.860239,3.5125585,81,TypeB,High,27.18816,50.46828
48,2024-12-08 17:16:29.041137,90.63765,22.250206,3.2810297,86,TypeC,High,19.875406,32.409504
48,2024-12-09 17:16:29.041137,95.411835,23.72188,3.4515584,68,TypeA,High,24.00933,33.76708
48,2024-12-10 17:16:29.041137,87.5513,21.981432,1.9169691,2,TypeB,High,22.67539,40.57799
48,2024-12-11 17:16:29.041137,97.19299,21.574514,1.6536481,66,TypeB,Low,12.661146,67.3995
48,2024-12-12 17:16:29.041137,94.85664,20.009043,1.5299212,88,TypeB,Medium,25.363483,67.96882
48,2024-12-13 17:16:29.041137,80.88366,20.918201,1.7044528,76,TypeA,High,22.59555,55.909096
48,2024-12-14 17:16:29.041137,82.601265,22.940477,0.9612971,81,TypeB,High,16.984777,54.221664
48,2024-12-15 17:16:29.041137,97.07471,23.303364,2.3241506,13,TypeC,Medium,24.335508,32.75665
48,2024-12-16 17:16:29.041137,90.504295,23.511768,2.8443089,9,TypeB,Medium,19.90181,68.45121
48,2024-12-17 17:16:29.041137,95.46793,23.783556,1.8299339,66,TypeA,High,21.638456,43.003765
48,2024-12-18 17:16:29.041137,94.92592,23.348415,1.2407326,33,TypeB,High,25.725187,58.80091
48,2024-12-19 17:16:29.041137,91.10446,22.01555,3.5230575,28,TypeB,High,29.449406,43.58395
48,2024-12-20 17:16:29.041137,86.58892,20.987974,3.4392521,38,TypeB,Medium,26.449553,62.83456
48,2024-12-21 17:16:29.041137,94.6646,23.130102,3.786433,41,TypeC,High,36.646927,45.17966
48,2024-12-22 17:16:29.041137,89.87218,22.676016,1.8092318,31,TypeC,High,20.56979,53.57734
48,2024-12-23 17:16:29.041137,96.5344,20.327251,1.5454336,75,TypeA,High,15.400277,39.63669
48,2024-12-24 17:16:29.041137,97.706436,23.460905,1.2906178,7,TypeB,High,26.687021,64.8356
48,2024-12-25 17:16:29.041137,97.2094,23.08132,3.9191556,16,TypeA,High,21.577623,46.361153
48,2024-12-26 17:16:29.041137,85.08369,21.842182,0.315258,7,TypeB,Low,31.67939,50.867672
48,2024-12-27 17:16:29.041137,97.4917,23.04221,0.19714724,93,TypeB,High,25.847399,62.583942
48,2024-12-28 17:16:29.041137,87.6248,21.66328,1.1510012,55,TypeB,High,33.115402,46.285095
48,2024-12-29 17:16:29.041137,82.19456,22.097572,2.418891,94,TypeC,Medium,24.747303,65.26963
48,2024-12-30 17:16:29.041137,81.96812,23.789865,1.5272661,77,TypeB,High,25.892885,49.726967
48,2024-12-31 17:16:29.041137,92.71477,23.64462,0.3014186,24,TypeC,High,20.31975,55.694477
48,2025-01-01 17:16:29.041137,86.55759,22.253197,1.2314152,14,TypeB,High,20.002886,58.155872
48,2025-01-02 17:16:29.041137,89.65632,22.07421,1.0626951,66,TypeA,Low,26.403023,42.436333
48,2025-01-03 17:16:29.041137,92.424446,22.578028,1.8123292,93,TypeC,Medium,16.593966,33.384686
48,2025-01-04 17:16:29.041137,91.65789,22.335684,1.3411211,77,TypeC,Low,25.77835,63.413025
48,2025-01-05 17:16:29.041137,92.21361,22.695082,3.1520846,28,TypeC,High,25.694965,67.40096
48,2025-01-06 17:16:29.041137,82.29462,20.228168,1.9799995,26,TypeB,High,25.115438,48.751007
48,2025-01-07 17:16:29.041137,80.186615,23.63024,2.0827258,67,TypeB,Medium,22.250988,63.82986
48,2025-01-08 17:16:29.041137,89.426834,20.983433,3.5762405,47,TypeA,Medium,26.7135,52.297596
48,2025-01-09 17:16:29.041137,97.34431,23.872149,2.6315439,44,TypeC,High,33.34634,67.81126
48,2025-01-10 17:16:29.041137,89.51395,21.184986,2.8636813,71,TypeB,High,23.175432,67.358795
48,2025-01-11 17:16:29.041137,93.17364,21.318844,3.3589163,22,TypeB,Medium,20.409412,46.880314
48,2025-01-12 17:16:29.041137,86.37656,22.767624,1.2213057,62,TypeB,High,28.360216,56.815456
48,2025-01-13 17:16:29.041137,84.159615,20.990288,3.5624194,92,TypeA,High,23.047876,48.57763
48,2025-01-14 17:16:29.041137,90.67491,20.665737,1.9138207,51,TypeC,Low,32.02357,31.099924
48,2025-01-15 17:16:29.041137,99.50092,23.667334,0.45195603,42,TypeB,High,16.896992,57.368683
48,2025-01-16 17:16:29.041137,83.93867,21.043217,3.5979435,86,TypeC,Medium,26.208405,39.095055
48,2025-01-17 17:16:29.041137,99.77814,23.157137,2.6773024,74,TypeB,Medium,29.131449,40.51748
48,2025-01-18 17:16:29.041137,94.61555,23.86007,1.5468032,77,TypeA,High,35.90879,39.67624
48,2025-01-19 17:16:29.041137,84.15844,20.83884,2.7630842,72,TypeC,High,28.190304,54.214355
48,2025-01-20 17:16:29.041137,97.880554,20.172739,3.5076406,85,TypeA,Medium,27.305515,50.549538
48,2025-01-21 17:16:29.041137,97.03003,20.81158,1.7042228,86,TypeA,High,29.332607,51.126255
48,2025-01-22 17:16:29.041137,92.34545,22.912476,3.3129668,29,TypeA,High,24.376064,35.33424
48,2025-01-23 17:16:29.041137,83.38359,20.072592,1.8241986,64,TypeC,Medium,24.734018,63.289196
48,2025-01-24 17:16:29.041137,89.6316,20.586329,2.7891593,40,TypeC,High,22.628378,61.316128
48,2025-01-25 17:16:29.041137,87.14169,22.909075,0.77904654,38,TypeB,High,34.834747,53.510643
48,2025-01-26 17:16:29.041137,97.365295,21.10272,0.38070086,41,TypeA,High,20.689045,69.092476
48,2025-01-27 17:16:29.041137,98.62999,23.699148,2.689716,68,TypeA,Medium,29.40835,43.73474
48,2025-01-28 17:16:29.041137,92.4277,20.527855,3.359854,44,TypeC,High,28.67657,62.24494
48,2025-01-29 17:16:29.041137,99.83069,21.488499,1.6157392,27,TypeA,Medium,24.21206,57.738895
48,2025-01-30 17:16:29.041137,98.79149,20.150887,0.6741551,79,TypeA,High,21.1479,48.598278
48,2025-01-31 17:16:29.041137,93.17684,20.120146,3.8580985,8,TypeA,High,20.317778,47.974396
48,2025-02-01 17:16:29.041137,94.63048,22.01309,3.8563528,15,TypeC,High,31.438353,38.948128
48,2025-02-02 17:16:29.041137,94.724655,21.7621,1.0048795,96,TypeA,Medium,20.61381,57.52779
48,2025-02-03 17:16:29.041137,85.89767,22.1114,0.91233194,74,TypeA,Low,22.625084,62.822655
48,2025-02-04 17:16:29.041137,81.4668,22.448523,2.049421,63,TypeA,High,22.728273,36.991104
48,2025-02-05 17:16:29.041137,98.93519,23.556252,2.017834,74,TypeB,Medium,18.207512,31.244661
48,2025-02-06 17:16:29.041137,84.55053,22.925526,1.4559257,60,TypeC,High,21.735916,58.598873
48,2025-02-07 17:16:29.041137,96.42479,21.956274,0.58909035,50,TypeA,High,17.211641,49.270844
48,2025-02-08 17:16:29.041137,80.06685,21.043306,2.9590876,3,TypeC,High,25.193838,33.31567
48,2025-02-09 17:16:29.041137,96.897064,23.054432,2.0311952,60,TypeA,High,31.181026,68.75342
48,2025-02-10 17:16:29.041137,99.06548,22.058603,0.28632885,55,TypeB,High,18.361599,68.4724
48,2025-02-11 17:16:29.041137,93.766106,22.462524,0.83959687,39,TypeB,High,17.73033,40.35962
48,2025-02-12 17:16:29.041137,86.34797,22.7043,0.22926606,41,TypeA,High,27.921995,67.69354
48,2025-02-13 17:16:29.041137,97.172165,23.139809,0.71086985,22,TypeB,Medium,20.046282,33.18115
48,2025-02-14 17:16:29.041137,82.72725,21.14538,1.6000459,55,TypeC,High,22.707203,66.27095
48,2025-02-15 17:16:29.041137,81.66736,21.386612,1.683451,88,TypeA,Medium,25.071175,31.81925
48,2025-02-16 17:16:29.041137,94.7967,20.043371,1.5401216,91,TypeC,High,22.273088,68.05758
48,2025-02-17 17:16:29.041137,81.40249,22.203917,0.085977286,32,TypeC,High,21.809826,59.149204
48,2025-02-18 17:16:29.041137,88.36677,20.480577,3.8637025,81,TypeA,High,26.741371,69.08316
48,2025-02-19 17:16:29.041137,82.48022,20.117218,3.8320615,70,TypeB,High,16.31891,46.461246
48,2025-02-20 17:16:29.041137,93.22386,21.494068,0.29360238,23,TypeC,High,25.243692,45.901554
48,2025-02-21 17:16:29.041137,93.885475,22.755014,2.3940668,20,TypeB,Medium,18.46091,64.46583
48,2025-02-22 17:16:29.041137,99.26275,20.656622,0.4538336,63,TypeC,Low,24.503109,61.53114
48,2025-02-23 17:16:29.041137,85.54435,23.913425,2.338044,59,TypeC,High,19.177902,61.205246
48,2025-02-24 17:16:29.041137,99.38926,23.387192,2.1461515,62,TypeC,High,36.333973,32.88392
48,2025-02-25 17:16:29.041137,81.67367,20.711359,0.79542506,31,TypeA,High,27.45476,46.009106
48,2025-02-26 17:16:29.041137,85.38775,23.984766,0.25779828,48,TypeA,High,33.91004,54.483047
48,2025-02-27 17:16:29.041137,86.784386,20.355675,1.0548515,83,TypeB,High,30.9077,42.082855
48,2025-02-28 17:16:29.041137,83.392784,21.094053,2.457068,17,TypeA,High,14.615798,46.62263
48,2025-03-01 17:16:29.041137,96.940384,21.666504,3.469865,48,TypeC,High,23.57234,68.24663
48,2025-03-02 17:16:29.041137,99.980804,22.138138,0.08607671,49,TypeA,High,28.67085,40.76468
48,2025-03-03 17:16:29.041137,91.89806,21.621109,3.408636,4,TypeC,Medium,19.359915,42.689705
48,2025-03-04 17:16:29.041137,85.732796,23.214094,3.3548272,66,TypeC,High,27.172321,62.394516
48,2025-03-05 17:16:29.041137,96.847786,23.548159,0.6794497,49,TypeC,High,29.533789,37.531082
48,2025-03-06 17:16:29.041137,92.60961,23.05294,1.5343118,5,TypeB,High,25.74593,54.14775
48,2025-03-07 17:16:29.041137,93.94369,23.771671,1.3073041,30,TypeC,Medium,32.11301,34.68505
48,2025-03-08 17:16:29.041137,86.49405,22.298752,0.4139385,68,TypeA,Medium,19.06923,45.59581
48,2025-03-09 17:16:29.041137,90.62862,21.70776,2.6108751,24,TypeB,High,21.765116,67.32007
48,2025-03-10 17:16:29.041137,90.14352,21.487333,3.4992523,33,TypeC,High,30.470238,65.487526
48,2025-03-11 17:16:29.041137,81.159134,23.220955,0.70888734,79,TypeB,High,30.140142,54.363956
48,2025-03-12 17:16:29.041137,91.11748,22.21619,1.3748585,51,TypeB,Medium,20.378036,59.375275
48,2025-03-13 17:16:29.041137,97.14425,22.846285,3.5737102,89,TypeB,High,28.888674,59.834274
48,2025-03-14 17:16:29.041137,81.52841,22.187317,3.8040807,84,TypeA,High,23.621044,65.39941
48,2025-03-15 17:16:29.041137,85.62942,20.4435,2.113305,26,TypeC,Low,14.4629,46.031937
48,2025-03-16 17:16:29.041137,86.32706,21.619425,0.043244887,64,TypeB,High,29.358019,65.851295
48,2025-03-17 17:16:29.041137,85.27172,21.540485,2.1904569,36,TypeC,Low,24.258785,65.113174
48,2025-03-18 17:16:29.041137,88.663574,20.706285,2.8735952,40,TypeB,High,25.68194,31.601965
48,2025-03-19 17:16:29.041137,90.03902,21.283737,3.2329066,43,TypeC,Medium,31.20809,53.59581
48,2025-03-20 17:16:29.041137,91.011665,20.503323,3.4427323,16,TypeC,High,25.905903,56.325554
48,2025-03-21 17:16:29.041137,87.96933,21.94864,1.2722095,11,TypeC,High,29.097803,36.776512
48,2025-03-22 17:16:29.041137,91.27328,21.266886,0.7692499,30,TypeA,High,30.662737,64.6691
48,2025-03-23 17:16:29.041137,92.73303,23.336357,1.0350258,4,TypeB,High,28.814531,68.63031
48,2025-03-24 17:16:29.041137,95.925026,22.19377,3.4341826,37,TypeB,High,34.64598,39.59765
48,2025-03-25 17:16:29.041137,90.007385,23.127224,1.2375613,62,TypeC,High,24.69084,33.395523
48,2025-03-26 17:16:29.041137,89.3326,22.825466,3.528232,82,TypeC,High,22.764874,46.951244
48,2025-03-27 17:16:29.041137,91.027504,21.267885,0.8366475,7,TypeC,High,28.761353,40.322437
48,2025-03-28 17:16:29.041137,89.84339,20.00174,3.6867275,21,TypeC,High,31.009876,58.123375
48,2025-03-29 17:16:29.041137,94.77335,21.972034,2.193946,58,TypeC,High,23.292517,60.201035
48,2025-03-30 17:16:29.041137,96.41248,23.21852,2.9696443,88,TypeB,Medium,23.299807,53.571033
48,2025-03-31 17:16:29.041137,97.7768,23.345346,0.23057339,96,TypeA,High,25.727547,58.16633
48,2025-04-01 17:16:29.041137,89.51598,21.892101,3.5865297,83,TypeC,High,27.35559,45.588326
48,2025-04-02 17:16:29.041137,95.65416,20.642233,0.50314456,37,TypeA,High,18.766119,39.362103
48,2025-04-03 17:16:29.041137,87.14903,22.15752,1.6374166,98,TypeC,High,28.821756,50.815052
48,2025-04-04 17:16:29.041137,93.47274,20.466606,0.22534628,96,TypeB,Low,22.34164,56.320007
48,2025-04-05 17:16:29.041137,87.940994,23.952753,0.19955789,66,TypeC,Medium,24.069706,45.83905
48,2025-04-06 17:16:29.041137,80.237465,23.043987,1.7959697,25,TypeA,Medium,27.92199,33.946125
48,2025-04-07 17:16:29.041137,85.423134,22.907356,2.2846172,44,TypeC,High,21.844896,44.03587
48,2025-04-08 17:16:29.041137,89.78105,20.33296,0.9988135,51,TypeC,Medium,17.669056,34.636414
48,2025-04-09 17:16:29.041137,96.63232,23.948128,3.6285028,33,TypeB,High,22.195284,39.729164
48,2025-04-10 17:16:29.041137,84.21107,21.733395,1.1972574,72,TypeB,High,33.253014,57.330532
48,2025-04-11 17:16:29.041137,87.8166,23.670998,2.5580065,14,TypeC,High,23.276854,61.165688
48,2025-04-12 17:16:29.041137,97.95012,20.642101,0.86861354,96,TypeA,High,19.671623,30.287697
48,2025-04-13 17:16:29.041137,91.86753,22.645643,2.2439444,26,TypeA,High,31.15067,61.552876
48,2025-04-14 17:16:29.041137,93.99227,22.897879,0.09928073,23,TypeA,Low,20.91932,58.696968
48,2025-04-15 17:16:29.041137,88.71625,21.541792,1.2978162,29,TypeB,High,22.801195,57.031326
48,2025-04-16 17:16:29.041137,86.143745,22.973421,3.6645732,50,TypeB,High,32.744648,33.602333
48,2025-04-17 17:16:29.041137,86.435524,23.821678,0.63407373,87,TypeC,High,17.553488,36.362823
48,2025-04-18 17:16:29.041137,94.01534,22.003923,1.0687565,6,TypeA,Medium,26.717964,33.778282
48,2025-04-19 17:16:29.041137,85.67208,20.825502,1.733903,36,TypeA,Medium,19.884104,43.76566
48,2025-04-20 17:16:29.041137,80.96237,21.047825,0.77915084,74,TypeC,High,31.957703,46.91006
48,2025-04-21 17:16:29.041137,87.39015,21.488493,3.2940676,48,TypeA,High,31.942278,56.810608
48,2025-04-22 17:16:29.041137,87.916214,22.419828,3.386073,87,TypeB,High,13.735833,41.34723
48,2025-04-23 17:16:29.041137,94.7971,21.177475,0.24267893,61,TypeB,High,20.262482,50.41109
48,2025-04-24 17:16:29.041137,86.30348,20.433186,2.7391996,75,TypeB,High,22.97208,57.56539
48,2025-04-25 17:16:29.041137,98.69431,22.524216,0.51251817,34,TypeA,Low,25.28123,44.115345
48,2025-04-26 17:16:29.041137,89.5176,23.392767,1.1385225,23,TypeB,High,23.995481,39.61813
48,2025-04-27 17:16:29.041137,86.60636,22.368158,0.30037454,9,TypeC,High,22.73749,49.19154
48,2025-04-28 17:16:29.041137,83.33055,21.82313,2.6085095,49,TypeA,High,21.173878,38.56847
48,2025-04-29 17:16:29.041137,83.92405,21.65413,1.1881915,18,TypeA,High,26.851385,41.065746
48,2025-04-30 17:16:29.041137,81.857056,23.046673,0.09338009,45,TypeC,Medium,20.603535,67.75426
48,2025-05-01 17:16:29.041137,92.51861,20.442896,1.7068594,45,TypeB,High,26.744007,37.576385
48,2025-05-02 17:16:29.041137,85.64607,20.976246,2.409237,83,TypeB,Medium,25.543514,45.5663
48,2025-05-03 17:16:29.041137,88.03895,23.985868,3.424065,10,TypeC,High,24.344894,40.70496
48,2025-05-04 17:16:29.041137,80.09295,23.6694,1.1411129,84,TypeA,High,19.976196,56.659233
48,2025-05-05 17:16:29.041137,80.39996,23.759676,1.0610954,20,TypeB,Medium,27.786589,59.97801
48,2025-05-06 17:16:29.041137,83.89984,21.426052,3.3069603,9,TypeA,Low,28.400946,54.189693
48,2025-05-07 17:16:29.041137,94.90412,22.821024,0.66613597,63,TypeA,High,26.651403,40.5035
48,2025-05-08 17:16:29.041137,94.30369,23.114326,1.9528211,94,TypeC,High,33.302067,47.77196
48,2025-05-09 17:16:29.041137,84.409454,20.46934,1.1970814,66,TypeC,Medium,24.235786,50.969822
48,2025-05-10 17:16:29.041137,84.959854,21.020853,3.6127415,45,TypeB,High,19.011862,55.506832
48,2025-05-11 17:16:29.041137,94.86166,21.42755,2.9085553,16,TypeC,High,23.198566,57.054512
48,2025-05-12 17:16:29.041137,97.47682,21.169252,1.3845285,60,TypeA,High,25.397219,42.277206
48,2025-05-13 17:16:29.041137,84.74641,21.724796,2.2305057,19,TypeC,Medium,30.765028,38.1325
48,2025-05-14 17:16:29.041137,91.03682,21.83823,2.5959334,91,TypeC,High,17.655775,30.399527
48,2025-05-15 17:16:29.041137,88.55407,23.425158,0.9836217,61,TypeC,Medium,16.988455,42.79351
48,2025-05-16 17:16:29.041137,94.25856,20.090815,3.444255,21,TypeC,Medium,25.279537,51.828125
49,2024-05-17 17:16:29.041137,99.84288,22.432962,2.5921288,21,TypeB,Medium,24.44978,55.85855
49,2024-05-18 17:16:29.041137,92.14644,20.923231,0.20789176,44,TypeA,High,28.6336,49.552624
49,2024-05-19 17:16:29.041137,93.74624,21.712996,1.3256395,7,TypeC,Medium,25.781418,45.82766
49,2024-05-20 17:16:29.041137,86.45248,20.441938,1.2914958,84,TypeA,High,27.070204,51.22462
49,2024-05-21 17:16:29.041137,82.96004,23.161993,1.3675112,1,TypeC,High,24.043203,39.63824
49,2024-05-22 17:16:29.041137,96.0039,20.432323,3.2221937,34,TypeB,High,27.189829,32.504635
